+-------------------------+----------+
|                   Device|count(s_0)|
|root.db.g_0.d_aligned_666|    909900|
|root.db.g_0.d_aligned_667|    909900|
|root.db.g_0.d_aligned_668|    909900|
|root.db.g_0.d_aligned_669|    909900|
| root.db.g_0.d_aligned_67|    910700|
|root.db.g_0.d_aligned_670|    909900|
|root.db.g_0.d_aligned_671|    909900|
|root.db.g_0.d_aligned_672|    909900|
|root.db.g_0.d_aligned_673|    909900|
|root.db.g_0.d_aligned_674|    909900|
|root.db.g_0.d_aligned_675|    909900|
|root.db.g_0.d_aligned_676|    909900|
|root.db.g_0.d_aligned_677|    909900|
|root.db.g_0.d_aligned_678|    909900|
|root.db.g_0.d_aligned_679|    909900|
| root.db.g_0.d_aligned_68|    910700|
|root.db.g_0.d_aligned_680|    909900|
|root.db.g_0.d_aligned_681|    909900|
|root.db.g_0.d_aligned_682|    909900|
|root.db.g_0.d_aligned_683|    909900|
|root.db.g_0.d_aligned_684|    909900|
|root.db.g_0.d_aligned_685|    909900|
|root.db.g_0.d_aligned_686|    909900|
|root.db.g_0.d_aligned_687|    909900|
|root.db.g_0.d_aligned_688|    909900|
|root.db.g_0.d_aligned_689|    909900|
| root.db.g_0.d_aligned_69|    910700|
|root.db.g_0.d_aligned_690|    909900|
|root.db.g_0.d_aligned_691|    909900|
|root.db.g_0.d_aligned_692|    909900|
|root.db.g_0.d_aligned_693|    909900|
|root.db.g_0.d_aligned_694|    909900|
|root.db.g_0.d_aligned_695|    909900|
|root.db.g_0.d_aligned_696|    909900|
|root.db.g_0.d_aligned_697|    909900|
|root.db.g_0.d_aligned_698|    909900|
|root.db.g_0.d_aligned_699|    909900|
|  root.db.g_0.d_aligned_7|    911600|
| root.db.g_0.d_aligned_70|    910700|
|root.db.g_0.d_aligned_700|    908800|
|root.db.g_0.d_aligned_701|    908800|
|root.db.g_0.d_aligned_702|    908800|
|root.db.g_0.d_aligned_703|    908800|
|root.db.g_0.d_aligned_704|    908800|
|root.db.g_0.d_aligned_705|    908800|
|root.db.g_0.d_aligned_706|    908800|
|root.db.g_0.d_aligned_707|    908800|
|root.db.g_0.d_aligned_708|    908800|
|root.db.g_0.d_aligned_709|    908800|
| root.db.g_0.d_aligned_71|    910700|
|root.db.g_0.d_aligned_710|    908800|
|root.db.g_0.d_aligned_711|    908800|
|root.db.g_0.d_aligned_712|    908800|
|root.db.g_0.d_aligned_713|    908800|
|root.db.g_0.d_aligned_714|    908800|
|root.db.g_0.d_aligned_715|    908800|
|root.db.g_0.d_aligned_716|    908800|
|root.db.g_0.d_aligned_717|    908800|
|root.db.g_0.d_aligned_718|    908800|
|root.db.g_0.d_aligned_719|    908800|
| root.db.g_0.d_aligned_72|    910700|
|root.db.g_0.d_aligned_720|    908800|
|root.db.g_0.d_aligned_721|    908800|
|root.db.g_0.d_aligned_722|    908800|
|root.db.g_0.d_aligned_723|    908800|
|root.db.g_0.d_aligned_724|    908800|
|root.db.g_0.d_aligned_725|    908800|
|root.db.g_0.d_aligned_726|    908800|
|root.db.g_0.d_aligned_727|    908800|
|root.db.g_0.d_aligned_728|    908800|
|root.db.g_0.d_aligned_729|    908800|
| root.db.g_0.d_aligned_73|    910700|
|root.db.g_0.d_aligned_730|    908800|
|root.db.g_0.d_aligned_731|    908800|
|root.db.g_0.d_aligned_732|    908800|
|root.db.g_0.d_aligned_733|    908800|
|root.db.g_0.d_aligned_734|    908800|
|root.db.g_0.d_aligned_735|    908800|
|root.db.g_0.d_aligned_736|    908800|
|root.db.g_0.d_aligned_737|    908800|
|root.db.g_0.d_aligned_738|    908800|
|root.db.g_0.d_aligned_739|    908800|
| root.db.g_0.d_aligned_74|    910700|
|root.db.g_0.d_aligned_740|    908800|
|root.db.g_0.d_aligned_741|    908800|
|root.db.g_0.d_aligned_742|    908800|
|root.db.g_0.d_aligned_743|    908800|
|root.db.g_0.d_aligned_744|    908800|
|root.db.g_0.d_aligned_745|    908800|
|root.db.g_0.d_aligned_746|    908800|
|root.db.g_0.d_aligned_747|    908800|
|root.db.g_0.d_aligned_748|    908800|
|root.db.g_0.d_aligned_749|    908800|
| root.db.g_0.d_aligned_75|    910700|
|root.db.g_0.d_aligned_750|    911600|
|root.db.g_0.d_aligned_751|    911600|
|root.db.g_0.d_aligned_752|    911600|
|root.db.g_0.d_aligned_753|    911600|
|root.db.g_0.d_aligned_754|    911600|
|root.db.g_0.d_aligned_755|    911600|
|root.db.g_0.d_aligned_756|    911600|
|root.db.g_0.d_aligned_757|    911600|
|root.db.g_0.d_aligned_758|    911600|
|root.db.g_0.d_aligned_759|    911600|
| root.db.g_0.d_aligned_76|    910700|
|root.db.g_0.d_aligned_760|    911600|
|root.db.g_0.d_aligned_761|    911600|
|root.db.g_0.d_aligned_762|    911600|
|root.db.g_0.d_aligned_763|    911600|
|root.db.g_0.d_aligned_764|    911600|
|root.db.g_0.d_aligned_765|    911600|
|root.db.g_0.d_aligned_766|    911600|
|root.db.g_0.d_aligned_767|    911600|
|root.db.g_0.d_aligned_768|    911600|
|root.db.g_0.d_aligned_769|    911600|
| root.db.g_0.d_aligned_77|    910700|
|root.db.g_0.d_aligned_770|    911600|
|root.db.g_0.d_aligned_771|    911600|
|root.db.g_0.d_aligned_772|    911600|
|root.db.g_0.d_aligned_773|    911600|
|root.db.g_0.d_aligned_774|    911600|
|root.db.g_0.d_aligned_775|    911600|
|root.db.g_0.d_aligned_776|    911600|
|root.db.g_0.d_aligned_777|    911600|
|root.db.g_0.d_aligned_778|    911600|
|root.db.g_0.d_aligned_779|    911600|
| root.db.g_0.d_aligned_78|    910700|
|root.db.g_0.d_aligned_780|    911600|
|root.db.g_0.d_aligned_781|    911600|
|root.db.g_0.d_aligned_782|    911600|
|root.db.g_0.d_aligned_783|    911600|
|root.db.g_0.d_aligned_784|    911600|
|root.db.g_0.d_aligned_785|    911600|
|root.db.g_0.d_aligned_786|    911600|
|root.db.g_0.d_aligned_787|    911600|
|root.db.g_0.d_aligned_788|    911600|
|root.db.g_0.d_aligned_789|    911600|
| root.db.g_0.d_aligned_79|    910700|
|root.db.g_0.d_aligned_790|    911600|
|root.db.g_0.d_aligned_791|    911600|
|root.db.g_0.d_aligned_792|    911600|
|root.db.g_0.d_aligned_793|    911600|
|root.db.g_0.d_aligned_794|    911600|
|root.db.g_0.d_aligned_795|    911600|
|root.db.g_0.d_aligned_796|    911600|
|root.db.g_0.d_aligned_797|    911600|
|root.db.g_0.d_aligned_798|    911600|
|root.db.g_0.d_aligned_799|    911600|
|  root.db.g_0.d_aligned_8|    911600|
| root.db.g_0.d_aligned_80|    910700|
|root.db.g_0.d_aligned_800|    907500|
|root.db.g_0.d_aligned_801|    907500|
|root.db.g_0.d_aligned_802|    907500|
|root.db.g_0.d_aligned_803|    907500|
|root.db.g_0.d_aligned_804|    907500|
|root.db.g_0.d_aligned_805|    907500|
|root.db.g_0.d_aligned_806|    907500|
|root.db.g_0.d_aligned_807|    907500|
|root.db.g_0.d_aligned_808|    907500|
|root.db.g_0.d_aligned_809|    907500|
| root.db.g_0.d_aligned_81|    910700|
|root.db.g_0.d_aligned_810|    907500|
|root.db.g_0.d_aligned_811|    907500|
|root.db.g_0.d_aligned_812|    907500|
|root.db.g_0.d_aligned_813|    907500|
|root.db.g_0.d_aligned_814|    907500|
|root.db.g_0.d_aligned_815|    907500|
|root.db.g_0.d_aligned_816|    907500|
|root.db.g_0.d_aligned_817|    907500|
|root.db.g_0.d_aligned_818|    907500|
|root.db.g_0.d_aligned_819|    907500|
| root.db.g_0.d_aligned_82|    910700|
|root.db.g_0.d_aligned_820|    907500|
|root.db.g_0.d_aligned_821|    907500|
|root.db.g_0.d_aligned_822|    907500|
|root.db.g_0.d_aligned_823|    907500|
|root.db.g_0.d_aligned_824|    907500|
|root.db.g_0.d_aligned_825|    907500|
|root.db.g_0.d_aligned_826|    907500|
|root.db.g_0.d_aligned_827|    907500|
|root.db.g_0.d_aligned_828|    907500|
|root.db.g_0.d_aligned_829|    907500|
| root.db.g_0.d_aligned_83|    910700|
|root.db.g_0.d_aligned_830|    907500|
|root.db.g_0.d_aligned_831|    907500|
|root.db.g_0.d_aligned_832|    907500|
|root.db.g_0.d_aligned_833|    907500|
|root.db.g_0.d_aligned_834|    907500|
|root.db.g_0.d_aligned_835|    907500|
|root.db.g_0.d_aligned_836|    907500|
|root.db.g_0.d_aligned_837|    907500|
|root.db.g_0.d_aligned_838|    907500|
|root.db.g_0.d_aligned_839|    907500|
| root.db.g_0.d_aligned_84|    910700|
|root.db.g_0.d_aligned_840|    907500|
|root.db.g_0.d_aligned_841|    907500|
|root.db.g_0.d_aligned_842|    907500|
|root.db.g_0.d_aligned_843|    907500|
|root.db.g_0.d_aligned_844|    907500|
|root.db.g_0.d_aligned_845|    907500|
|root.db.g_0.d_aligned_846|    907500|
|root.db.g_0.d_aligned_847|    907500|
|root.db.g_0.d_aligned_848|    907500|
|root.db.g_0.d_aligned_849|    907500|
| root.db.g_0.d_aligned_85|    910700|
|root.db.g_0.d_aligned_850|    907800|
|root.db.g_0.d_aligned_851|    907800|
|root.db.g_0.d_aligned_852|    907800|
|root.db.g_0.d_aligned_853|    907800|
|root.db.g_0.d_aligned_854|    907800|
|root.db.g_0.d_aligned_855|    907800|
|root.db.g_0.d_aligned_856|    907800|
|root.db.g_0.d_aligned_857|    907800|
|root.db.g_0.d_aligned_858|    907800|
|root.db.g_0.d_aligned_859|    907800|
| root.db.g_0.d_aligned_86|    910700|
|root.db.g_0.d_aligned_860|    907800|
|root.db.g_0.d_aligned_861|    907800|
|root.db.g_0.d_aligned_862|    907800|
|root.db.g_0.d_aligned_863|    907800|
|root.db.g_0.d_aligned_864|    907800|
|root.db.g_0.d_aligned_865|    907800|
|root.db.g_0.d_aligned_866|    907800|
|root.db.g_0.d_aligned_867|    907800|
|root.db.g_0.d_aligned_868|    907800|
|root.db.g_0.d_aligned_869|    907800|
| root.db.g_0.d_aligned_87|    910700|
|root.db.g_0.d_aligned_870|    907800|
|root.db.g_0.d_aligned_871|    907800|
|root.db.g_0.d_aligned_872|    907800|
|root.db.g_0.d_aligned_873|    907800|
|root.db.g_0.d_aligned_874|    907800|
|root.db.g_0.d_aligned_875|    907800|
|root.db.g_0.d_aligned_876|    907800|
|root.db.g_0.d_aligned_877|    907800|
|root.db.g_0.d_aligned_878|    907800|
|root.db.g_0.d_aligned_879|    907800|
| root.db.g_0.d_aligned_88|    910700|
|root.db.g_0.d_aligned_880|    907800|
|root.db.g_0.d_aligned_881|    907800|
|root.db.g_0.d_aligned_882|    907800|
|root.db.g_0.d_aligned_883|    907800|
|root.db.g_0.d_aligned_884|    907800|
|root.db.g_0.d_aligned_885|    907800|
|root.db.g_0.d_aligned_886|    907800|
|root.db.g_0.d_aligned_887|    907800|
|root.db.g_0.d_aligned_888|    907800|
|root.db.g_0.d_aligned_889|    907800|
| root.db.g_0.d_aligned_89|    910700|
|root.db.g_0.d_aligned_890|    907800|
|root.db.g_0.d_aligned_891|    907800|
|root.db.g_0.d_aligned_892|    907800|
|root.db.g_0.d_aligned_893|    907800|
|root.db.g_0.d_aligned_894|    907800|
|root.db.g_0.d_aligned_895|    907800|
|root.db.g_0.d_aligned_896|    907800|
|root.db.g_0.d_aligned_897|    907800|
|root.db.g_0.d_aligned_898|    907800|
|root.db.g_0.d_aligned_899|    907800|
|  root.db.g_0.d_aligned_9|    911600|
| root.db.g_0.d_aligned_90|    910700|
|root.db.g_0.d_aligned_900|    914300|
|root.db.g_0.d_aligned_901|    914300|
|root.db.g_0.d_aligned_902|    914300|
|root.db.g_0.d_aligned_903|    914300|
|root.db.g_0.d_aligned_904|    914300|
|root.db.g_0.d_aligned_905|    914300|
|root.db.g_0.d_aligned_906|    914300|
|root.db.g_0.d_aligned_907|    914300|
|root.db.g_0.d_aligned_908|    914300|
|root.db.g_0.d_aligned_909|    914300|
| root.db.g_0.d_aligned_91|    910700|
|root.db.g_0.d_aligned_910|    914300|
|root.db.g_0.d_aligned_911|    914300|
|root.db.g_0.d_aligned_912|    914300|
|root.db.g_0.d_aligned_913|    914300|
|root.db.g_0.d_aligned_914|    914300|
|root.db.g_0.d_aligned_915|    914300|
|root.db.g_0.d_aligned_916|    914300|
|root.db.g_0.d_aligned_917|    914300|
|root.db.g_0.d_aligned_918|    914300|
|root.db.g_0.d_aligned_919|    914300|
| root.db.g_0.d_aligned_92|    910700|
|root.db.g_0.d_aligned_920|    914300|
|root.db.g_0.d_aligned_921|    914300|
|root.db.g_0.d_aligned_922|    914300|
|root.db.g_0.d_aligned_923|    914300|
|root.db.g_0.d_aligned_924|    914300|
|root.db.g_0.d_aligned_925|    914300|
|root.db.g_0.d_aligned_926|    914300|
|root.db.g_0.d_aligned_927|    914300|
|root.db.g_0.d_aligned_928|    914300|
|root.db.g_0.d_aligned_929|    914300|
| root.db.g_0.d_aligned_93|    910700|
|root.db.g_0.d_aligned_930|    914300|
|root.db.g_0.d_aligned_931|    914300|
|root.db.g_0.d_aligned_932|    914300|
|root.db.g_0.d_aligned_933|    914300|
|root.db.g_0.d_aligned_934|    914300|
|root.db.g_0.d_aligned_935|    914300|
|root.db.g_0.d_aligned_936|    914300|
|root.db.g_0.d_aligned_937|    914300|
|root.db.g_0.d_aligned_938|    914300|
|root.db.g_0.d_aligned_939|    914300|
| root.db.g_0.d_aligned_94|    910700|
|root.db.g_0.d_aligned_940|    914300|
|root.db.g_0.d_aligned_941|    914300|
|root.db.g_0.d_aligned_942|    914300|
|root.db.g_0.d_aligned_943|    914300|
|root.db.g_0.d_aligned_944|    914300|
|root.db.g_0.d_aligned_945|    914300|
|root.db.g_0.d_aligned_946|    914300|
|root.db.g_0.d_aligned_947|    914300|
|root.db.g_0.d_aligned_948|    914300|
|root.db.g_0.d_aligned_949|    914300|
| root.db.g_0.d_aligned_95|    910700|
|root.db.g_0.d_aligned_950|    911600|
|root.db.g_0.d_aligned_951|    911600|
|root.db.g_0.d_aligned_952|    911600|
|root.db.g_0.d_aligned_953|    911600|
|root.db.g_0.d_aligned_954|    911600|
|root.db.g_0.d_aligned_955|    911600|
|root.db.g_0.d_aligned_956|    911600|
|root.db.g_0.d_aligned_957|    911600|
|root.db.g_0.d_aligned_958|    911600|
|root.db.g_0.d_aligned_959|    911600|
| root.db.g_0.d_aligned_96|    910700|
|root.db.g_0.d_aligned_960|    911600|
|root.db.g_0.d_aligned_961|    911600|
|root.db.g_0.d_aligned_962|    911600|
|root.db.g_0.d_aligned_963|    911600|
|root.db.g_0.d_aligned_964|    911600|
|root.db.g_0.d_aligned_965|    911600|
|root.db.g_0.d_aligned_966|    911600|
|root.db.g_0.d_aligned_967|    911600|
|root.db.g_0.d_aligned_968|    911600|
|root.db.g_0.d_aligned_969|    911600|
| root.db.g_0.d_aligned_97|    910700|
|root.db.g_0.d_aligned_970|    911600|
|root.db.g_0.d_aligned_971|    911600|
|root.db.g_0.d_aligned_972|    911600|
|root.db.g_0.d_aligned_973|    911600|
|root.db.g_0.d_aligned_974|    911600|
|root.db.g_0.d_aligned_975|    911600|
|root.db.g_0.d_aligned_976|    911600|
|root.db.g_0.d_aligned_977|    911600|
|root.db.g_0.d_aligned_978|    911600|
|root.db.g_0.d_aligned_979|    911600|
| root.db.g_0.d_aligned_98|    910700|
|root.db.g_0.d_aligned_980|    911600|
|root.db.g_0.d_aligned_981|    911600|
|root.db.g_0.d_aligned_982|    911600|
|root.db.g_0.d_aligned_983|    911600|
|root.db.g_0.d_aligned_984|    911600|
|root.db.g_0.d_aligned_985|    911600|
|root.db.g_0.d_aligned_986|    911600|
|root.db.g_0.d_aligned_987|    911600|
|root.db.g_0.d_aligned_988|    911600|
|root.db.g_0.d_aligned_989|    911600|
| root.db.g_0.d_aligned_99|    910700|
|root.db.g_0.d_aligned_990|    911600|
|root.db.g_0.d_aligned_991|    911600|
|root.db.g_0.d_aligned_992|    911600|
|root.db.g_0.d_aligned_993|    911600|
|root.db.g_0.d_aligned_994|    911600|
|root.db.g_0.d_aligned_995|    911600|
|root.db.g_0.d_aligned_996|    911600|
|root.db.g_0.d_aligned_997|    911600|
|root.db.g_0.d_aligned_998|    911600|
|root.db.g_0.d_aligned_999|    911600|
+-------------------------+----------+
Total line number = 1000
It costs 0.560s
