+---------+------+
|device_id| _col1|
|    d_356|906200|
|    d_357|906200|
|    d_358|906200|
|    d_359|906200|
|     d_36|911600|
|    d_360|906200|
|    d_361|906200|
|    d_362|906200|
|    d_363|906200|
|    d_364|906200|
|    d_365|906200|
|    d_366|906200|
|    d_367|906200|
|    d_368|906200|
|    d_369|906200|
|     d_37|911600|
|    d_370|906200|
|    d_371|906200|
|    d_372|906200|
|    d_373|906200|
|    d_374|906200|
|    d_375|906200|
|    d_376|906200|
|    d_377|906200|
|    d_378|906200|
|    d_379|906200|
|     d_38|911600|
|    d_380|906200|
|    d_381|906200|
|    d_382|906200|
|    d_383|906200|
|    d_384|906200|
|    d_385|906200|
|    d_386|906200|
|    d_387|906200|
|    d_388|906200|
|    d_389|906200|
|     d_39|911600|
|    d_390|906200|
|    d_391|906200|
|    d_392|906200|
|    d_393|906200|
|    d_394|906200|
|    d_395|906200|
|    d_396|906200|
|    d_397|906200|
|    d_398|906200|
|    d_399|906200|
|      d_4|911600|
|     d_40|911600|
|    d_400|917000|
|    d_401|917000|
|    d_402|917000|
|    d_403|917000|
|    d_404|917000|
|    d_405|917000|
|    d_406|917000|
|    d_407|917000|
|    d_408|917000|
|    d_409|917000|
|     d_41|911600|
|    d_410|917000|
|    d_411|917000|
|    d_412|917000|
|    d_413|917000|
|    d_414|917000|
|    d_415|917000|
|    d_416|917000|
|    d_417|917000|
|    d_418|917000|
|    d_419|917000|
|     d_42|911600|
|    d_420|917000|
|    d_421|917000|
|    d_422|917000|
|    d_423|917000|
|    d_424|917000|
|    d_425|917000|
|    d_426|917000|
|    d_427|917000|
|    d_428|917000|
|    d_429|917000|
|     d_43|911600|
|    d_430|917000|
|    d_431|917000|
|    d_432|917000|
|    d_433|917000|
|    d_434|917000|
|    d_435|917000|
|    d_436|917000|
|    d_437|917000|
|    d_438|917000|
|    d_439|917000|
|     d_44|911600|
|    d_440|917000|
|    d_441|917000|
|    d_442|917000|
|    d_443|917000|
|    d_444|917000|
|    d_445|917000|
|    d_446|917000|
|    d_447|917000|
|    d_448|917000|
|    d_449|917000|
|     d_45|911600|
|    d_450|914300|
|    d_451|914300|
|    d_452|914300|
|    d_453|914300|
|    d_454|914300|
|    d_455|914300|
|    d_456|914300|
|    d_457|914300|
|    d_458|914300|
|    d_459|914300|
|     d_46|911600|
|    d_460|914300|
|    d_461|914300|
|    d_462|914300|
|    d_463|914300|
|    d_464|914300|
|    d_465|914300|
|    d_466|914300|
|    d_467|914300|
|    d_468|914300|
|    d_469|914300|
|     d_47|911600|
|    d_470|914300|
|    d_471|914300|
|    d_472|914300|
|    d_473|914300|
|    d_474|914300|
|    d_475|914300|
|    d_476|914300|
|    d_477|914300|
|    d_478|914300|
|    d_479|914300|
|     d_48|911600|
|    d_480|914300|
|    d_481|914300|
|    d_482|914300|
|    d_483|914300|
|    d_484|914300|
|    d_485|914300|
|    d_486|914300|
|    d_487|914300|
|    d_488|914300|
|    d_489|914300|
|     d_49|911600|
|    d_490|914300|
|    d_491|914300|
|    d_492|914300|
|    d_493|914300|
|    d_494|914300|
|    d_495|914300|
|    d_496|914300|
|    d_497|914300|
|    d_498|914300|
|    d_499|914300|
|      d_5|911600|
|     d_50|910700|
|    d_500|908500|
|    d_501|908500|
|    d_502|908500|
|    d_503|908500|
|    d_504|908500|
|    d_505|908500|
|    d_506|908500|
|    d_507|908500|
|    d_508|908500|
|    d_509|908500|
|     d_51|910700|
|    d_510|908500|
|    d_511|908500|
|    d_512|908500|
|    d_513|908500|
|    d_514|908500|
|    d_515|908500|
|    d_516|908500|
|    d_517|908500|
|    d_518|908500|
|    d_519|908500|
|     d_52|910700|
|    d_520|908500|
|    d_521|908500|
|    d_522|908500|
|    d_523|908500|
|    d_524|908500|
|    d_525|908500|
|    d_526|908500|
|    d_527|908500|
|    d_528|908500|
|    d_529|908500|
|     d_53|910700|
|    d_530|908500|
|    d_531|908500|
|    d_532|908500|
|    d_533|908500|
|    d_534|908500|
|    d_535|908500|
|    d_536|908500|
|    d_537|908500|
|    d_538|908500|
|    d_539|908500|
|     d_54|910700|
|    d_540|908500|
|    d_541|908500|
|    d_542|908500|
|    d_543|908500|
|    d_544|908500|
|    d_545|908500|
|    d_546|908500|
|    d_547|908500|
|    d_548|908500|
|    d_549|908500|
|     d_55|910700|
|    d_550|909600|
|    d_551|909600|
|    d_552|909600|
|    d_553|909600|
|    d_554|909600|
|    d_555|909600|
|    d_556|909600|
|    d_557|909600|
|    d_558|909600|
|    d_559|909600|
|     d_56|910700|
|    d_560|909600|
|    d_561|909600|
|    d_562|909600|
|    d_563|909600|
|    d_564|909600|
|    d_565|909600|
|    d_566|909600|
|    d_567|909600|
|    d_568|909600|
|    d_569|909600|
|     d_57|910700|
|    d_570|909600|
|    d_571|909600|
|    d_572|909600|
|    d_573|909600|
|    d_574|909600|
|    d_575|909600|
|    d_576|909600|
|    d_577|909600|
|    d_578|909600|
|    d_579|909600|
|     d_58|910700|
|    d_580|909600|
|    d_581|909600|
|    d_582|909600|
|    d_583|909600|
|    d_584|909600|
|    d_585|909600|
|    d_586|909600|
|    d_587|909600|
|    d_588|909600|
|    d_589|909600|
|     d_59|910700|
|    d_590|909600|
|    d_591|909600|
|    d_592|909600|
|    d_593|909600|
|    d_594|909600|
|    d_595|909600|
|    d_596|909600|
|    d_597|909600|
|    d_598|909600|
|    d_599|909600|
|      d_6|911600|
|     d_60|910700|
|    d_600|908900|
|    d_601|908900|
|    d_602|908900|
|    d_603|908900|
|    d_604|908900|
|    d_605|908900|
|    d_606|908900|
|    d_607|908900|
|    d_608|908900|
|    d_609|908900|
|     d_61|910700|
|    d_610|908900|
|    d_611|908900|
|    d_612|908900|
|    d_613|908900|
|    d_614|908900|
|    d_615|908900|
|    d_616|908900|
|    d_617|908900|
|    d_618|908900|
|    d_619|908900|
|     d_62|910700|
|    d_620|908900|
|    d_621|908900|
|    d_622|908900|
|    d_623|908900|
|    d_624|908900|
|    d_625|908900|
|    d_626|908900|
|    d_627|908900|
|    d_628|908900|
|    d_629|908900|
|     d_63|910700|
|    d_630|908900|
|    d_631|908900|
|    d_632|908900|
|    d_633|908900|
|    d_634|908900|
|    d_635|908900|
|    d_636|908900|
|    d_637|908900|
|    d_638|908900|
|    d_639|908900|
|     d_64|910700|
|    d_640|908900|
|    d_641|908900|
|    d_642|908900|
|    d_643|908900|
|    d_644|908900|
|    d_645|908900|
|    d_646|908900|
|    d_647|908900|
|    d_648|908900|
|    d_649|908900|
|     d_65|910700|
|    d_650|909900|
|    d_651|909900|
|    d_652|909900|
|    d_653|909900|
|    d_654|909900|
|    d_655|909900|
|    d_656|909900|
|    d_657|909900|
|    d_658|909900|
|    d_659|909900|
|     d_66|910700|
|    d_660|909900|
|    d_661|909900|
|    d_662|909900|
|    d_663|909900|
|    d_664|909900|
|    d_665|909900|
|    d_666|909900|
|    d_667|909900|
|    d_668|909900|
|    d_669|909900|
|     d_67|910700|
|    d_670|909900|
|    d_671|909900|
|    d_672|909900|
|    d_673|909900|
|    d_674|909900|
|    d_675|909900|
|    d_676|909900|
|    d_677|909900|
|    d_678|909900|
|    d_679|909900|
|     d_68|910700|
|    d_680|909900|
|    d_681|909900|
|    d_682|909900|
|    d_683|909900|
|    d_684|909900|
|    d_685|909900|
|    d_686|909900|
|    d_687|909900|
|    d_688|909900|
|    d_689|909900|
|     d_69|910700|
|    d_690|909900|
|    d_691|909900|
|    d_692|909900|
|    d_693|909900|
|    d_694|909900|
|    d_695|909900|
|    d_696|909900|
|    d_697|909900|
|    d_698|909900|
|    d_699|909900|
|      d_7|911600|
|     d_70|910700|
|    d_700|908800|
|    d_701|908800|
|    d_702|908800|
|    d_703|908800|
|    d_704|908800|
|    d_705|908800|
|    d_706|908800|
|    d_707|908800|
|    d_708|908800|
|    d_709|908800|
|     d_71|910700|
|    d_710|908800|
|    d_711|908800|
|    d_712|908800|
|    d_713|908800|
|    d_714|908800|
|    d_715|908800|
|    d_716|908800|
|    d_717|908800|
|    d_718|908800|
|    d_719|908800|
|     d_72|910700|
|    d_720|908800|
|    d_721|908800|
|    d_722|908800|
|    d_723|908800|
|    d_724|908800|
|    d_725|908800|
|    d_726|908800|
|    d_727|908800|
|    d_728|908800|
|    d_729|908800|
|     d_73|910700|
|    d_730|908800|
|    d_731|908800|
|    d_732|908800|
|    d_733|908800|
|    d_734|908800|
|    d_735|908800|
|    d_736|908800|
|    d_737|908800|
|    d_738|908800|
|    d_739|908800|
|     d_74|910700|
|    d_740|908800|
|    d_741|908800|
|    d_742|908800|
|    d_743|908800|
|    d_744|908800|
|    d_745|908800|
|    d_746|908800|
|    d_747|908800|
|    d_748|908800|
|    d_749|908800|
|     d_75|910700|
|    d_750|911600|
|    d_751|911600|
|    d_752|911600|
|    d_753|911600|
|    d_754|911600|
|    d_755|911600|
|    d_756|911600|
|    d_757|911600|
|    d_758|911600|
|    d_759|911600|
|     d_76|910700|
|    d_760|911600|
|    d_761|911600|
|    d_762|911600|
|    d_763|911600|
|    d_764|911600|
|    d_765|911600|
|    d_766|911600|
|    d_767|911600|
|    d_768|911600|
|    d_769|911600|
|     d_77|910700|
|    d_770|911600|
|    d_771|911600|
|    d_772|911600|
|    d_773|911600|
|    d_774|911600|
|    d_775|911600|
|    d_776|911600|
|    d_777|911600|
|    d_778|911600|
|    d_779|911600|
|     d_78|910700|
|    d_780|911600|
|    d_781|911600|
|    d_782|911600|
|    d_783|911600|
|    d_784|911600|
|    d_785|911600|
|    d_786|911600|
|    d_787|911600|
|    d_788|911600|
|    d_789|911600|
|     d_79|910700|
|    d_790|911600|
|    d_791|911600|
|    d_792|911600|
|    d_793|911600|
|    d_794|911600|
|    d_795|911600|
|    d_796|911600|
|    d_797|911600|
|    d_798|911600|
|    d_799|911600|
|      d_8|911600|
|     d_80|910700|
|    d_800|907500|
|    d_801|907500|
|    d_802|907500|
|    d_803|907500|
|    d_804|907500|
|    d_805|907500|
|    d_806|907500|
|    d_807|907500|
|    d_808|907500|
|    d_809|907500|
|     d_81|910700|
|    d_810|907500|
|    d_811|907500|
|    d_812|907500|
|    d_813|907500|
|    d_814|907500|
|    d_815|907500|
|    d_816|907500|
|    d_817|907500|
|    d_818|907500|
|    d_819|907500|
|     d_82|910700|
|    d_820|907500|
|    d_821|907500|
|    d_822|907500|
|    d_823|907500|
|    d_824|907500|
|    d_825|907500|
|    d_826|907500|
|    d_827|907500|
|    d_828|907500|
|    d_829|907500|
|     d_83|910700|
|    d_830|907500|
|    d_831|907500|
|    d_832|907500|
|    d_833|907500|
|    d_834|907500|
|    d_835|907500|
|    d_836|907500|
|    d_837|907500|
|    d_838|907500|
|    d_839|907500|
|     d_84|910700|
|    d_840|907500|
|    d_841|907500|
|    d_842|907500|
|    d_843|907500|
|    d_844|907500|
|    d_845|907500|
|    d_846|907500|
|    d_847|907500|
|    d_848|907500|
|    d_849|907500|
|     d_85|910700|
|    d_850|907800|
|    d_851|907800|
|    d_852|907800|
|    d_853|907800|
|    d_854|907800|
|    d_855|907800|
|    d_856|907800|
|    d_857|907800|
|    d_858|907800|
|    d_859|907800|
|     d_86|910700|
|    d_860|907800|
|    d_861|907800|
|    d_862|907800|
|    d_863|907800|
|    d_864|907800|
|    d_865|907800|
|    d_866|907800|
|    d_867|907800|
|    d_868|907800|
|    d_869|907800|
|     d_87|910700|
|    d_870|907800|
|    d_871|907800|
|    d_872|907800|
|    d_873|907800|
|    d_874|907800|
|    d_875|907800|
|    d_876|907800|
|    d_877|907800|
|    d_878|907800|
|    d_879|907800|
|     d_88|910700|
|    d_880|907800|
|    d_881|907800|
|    d_882|907800|
|    d_883|907800|
|    d_884|907800|
|    d_885|907800|
|    d_886|907800|
|    d_887|907800|
|    d_888|907800|
|    d_889|907800|
|     d_89|910700|
|    d_890|907800|
|    d_891|907800|
|    d_892|907800|
|    d_893|907800|
|    d_894|907800|
|    d_895|907800|
|    d_896|907800|
|    d_897|907800|
|    d_898|907800|
|    d_899|907800|
|      d_9|911600|
|     d_90|910700|
|    d_900|914300|
|    d_901|914300|
|    d_902|914300|
|    d_903|914300|
|    d_904|914300|
|    d_905|914300|
|    d_906|914300|
|    d_907|914300|
|    d_908|914300|
|    d_909|914300|
|     d_91|910700|
|    d_910|914300|
|    d_911|914300|
|    d_912|914300|
|    d_913|914300|
|    d_914|914300|
|    d_915|914300|
|    d_916|914300|
|    d_917|914300|
|    d_918|914300|
|    d_919|914300|
|     d_92|910700|
|    d_920|914300|
|    d_921|914300|
|    d_922|914300|
|    d_923|914300|
|    d_924|914300|
|    d_925|914300|
|    d_926|914300|
|    d_927|914300|
|    d_928|914300|
|    d_929|914300|
|     d_93|910700|
|    d_930|914300|
|    d_931|914300|
|    d_932|914300|
|    d_933|914300|
|    d_934|914300|
|    d_935|914300|
|    d_936|914300|
|    d_937|914300|
|    d_938|914300|
|    d_939|914300|
|     d_94|910700|
|    d_940|914300|
|    d_941|914300|
|    d_942|914300|
|    d_943|914300|
|    d_944|914300|
|    d_945|914300|
|    d_946|914300|
|    d_947|914300|
|    d_948|914300|
|    d_949|914300|
|     d_95|910700|
|    d_950|911600|
|    d_951|911600|
|    d_952|911600|
|    d_953|911600|
|    d_954|911600|
|    d_955|911600|
|    d_956|911600|
|    d_957|911600|
|    d_958|911600|
|    d_959|911600|
|     d_96|910700|
|    d_960|911600|
|    d_961|911600|
|    d_962|911600|
|    d_963|911600|
|    d_964|911600|
|    d_965|911600|
|    d_966|911600|
|    d_967|911600|
|    d_968|911600|
|    d_969|911600|
|     d_97|910700|
|    d_970|911600|
|    d_971|911600|
|    d_972|911600|
|    d_973|911600|
|    d_974|911600|
|    d_975|911600|
|    d_976|911600|
|    d_977|911600|
|    d_978|911600|
|    d_979|911600|
|     d_98|910700|
|    d_980|911600|
|    d_981|911600|
|    d_982|911600|
|    d_983|911600|
|    d_984|911600|
|    d_985|911600|
|    d_986|911600|
|    d_987|911600|
|    d_988|911600|
|    d_989|911600|
|     d_99|910700|
|    d_990|911600|
|    d_991|911600|
|    d_992|911600|
|    d_993|911600|
|    d_994|911600|
|    d_995|911600|
|    d_996|911600|
|    d_997|911600|
|    d_998|911600|
|    d_999|911600|
+---------+------+
Total line number = 2000
